台风起始时间,台风结束时间,当前台风时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,台风持续时间,省份,月份,台风类别,当前时间_小时,当前时间_月份,持续时间_天,已持续时间_天
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-02 20:00:00,110.8,23.9,13,8,20,995,334,20,3.5,45,7,夏台风D,20,8,3.5,3.125
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-02 21:00:00,110.6,24.0,13,8,20,995,334,20,3.5,45,7,夏台风D,21,8,3.5,3.1666666666666665
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-02 22:00:00,110.3,24.0,13,8,20,995,334,20,3.5,45,7,夏台风D,22,8,3.5,3.2083333333333335
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-02 23:00:00,110.1,24.1,12,7,15,996,334,20,3.5,45,7,夏台风D,23,8,3.5,3.25
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-03 02:00:00,109.6,24.5,12,7,15,998,334,23,3.5,45,7,夏台风D,2,8,3.5,3.375
2016-07-30 17:00:00,2016-08-03 05:00:00,2016-08-03 05:00:00,108.9,24.8,12,7,15,998,334,26,3.5,45,7,夏台风D,5,8,3.5,3.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-04 14:00:00,148.8,18.9,13,8,18,998,434,15,5.25,0,8,夏台风D,14,8,5.25,0.0
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-04 20:00:00,148.5,19.3,13,8,18,998,434,15,5.25,0,8,夏台风D,20,8,5.25,0.25
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-05 02:00:00,148.0,19.5,13,8,18,998,4,20,5.25,0,8,夏台风D,2,8,5.25,0.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-05 08:00:00,147.5,20.0,13,8,18,998,4,21,5.25,0,8,夏台风D,8,8,5.25,0.75
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-05 14:00:00,147.5,21.2,13,8,20,995,4,19,5.25,0,8,夏台风D,14,8,5.25,1.0
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-05 20:00:00,147.5,22.5,13,9,23,990,4,18,5.25,0,8,夏台风D,20,8,5.25,1.25
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-06 02:00:00,147.4,23.2,13,9,23,990,4,19,5.25,0,8,夏台风D,2,8,5.25,1.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-06 08:00:00,147.6,24.3,13,9,23,990,4,18,5.25,0,8,夏台风D,8,8,5.25,1.75
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-06 14:00:00,147.4,25.1,313,10,28,982,434,18,5.25,0,8,夏台风C,14,8,5.25,2.0
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-06 20:00:00,147.6,26.4,313,11,30,980,434,18,5.25,0,8,夏台风C,20,8,5.25,2.25
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-07 02:00:00,147.5,27.5,313,11,30,980,434,17,5.25,0,8,夏台风C,2,8,5.25,2.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-07 08:00:00,146.5,28.9,313,11,30,980,34,18,5.25,0,8,夏台风C,8,8,5.25,2.75
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-07 14:00:00,146.2,29.8,313,11,30,980,434,20,5.25,0,8,夏台风C,14,8,5.25,3.0
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-07 20:00:00,145.8,30.9,313,10,28,982,434,20,5.25,0,8,夏台风C,20,8,5.25,3.25
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-08 02:00:00,145.0,31.7,313,10,28,982,434,20,5.25,0,8,夏台风C,2,8,5.25,3.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-08 08:00:00,144.0,32.3,313,10,28,982,4,23,5.25,0,8,夏台风C,8,8,5.25,3.75
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-08 14:00:00,144.1,33.9,313,10,25,985,414,26,5.25,0,8,夏台风C,14,8,5.25,4.0
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-08 20:00:00,144.4,35.4,313,10,25,985,414,28,5.25,0,8,夏台风C,20,8,5.25,4.25
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-09 02:00:00,144.4,36.6,13,9,23,988,414,30,5.25,0,8,夏台风D,2,8,5.25,4.5
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-09 08:00:00,145.3,37.6,13,8,20,992,414,40,5.25,0,8,夏台风D,8,8,5.25,4.75
2016-08-04 14:00:00,2016-08-09 20:00:00,2016-08-09 20:00:00,148.6,41.7,13,8,20,992,14,45,5.25,0,8,夏台风D,20,8,5.25,5.25
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-09 08:00:00,159.3,17.3,13,8,18,998,334,16,4.25,0,8,夏台风D,8,8,4.25,0.0
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-09 14:00:00,158.7,16.9,13,8,20,995,334,15,4.25,0,8,夏台风D,14,8,4.25,0.25
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-09 20:00:00,158.0,17.0,13,8,20,995,34,16,4.25,0,8,夏台风D,20,8,4.25,0.5
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-10 02:00:00,156.9,17.9,13,9,23,990,34,16,4.25,0,8,夏台风D,2,8,4.25,0.75
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-10 08:00:00,156.0,18.2,13,9,23,990,34,13,4.25,0,8,夏台风D,8,8,4.25,1.0
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-10 14:00:00,155.2,18.6,313,10,25,985,434,12,4.25,0,8,夏台风C,14,8,4.25,1.25
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-10 20:00:00,154.3,18.8,313,10,28,982,4,15,4.25,0,8,夏台风C,20,8,4.25,1.5
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-11 02:00:00,153.9,19.6,313,10,25,985,4,19,4.25,0,8,夏台风C,2,8,4.25,1.75
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-11 08:00:00,153.7,20.1,313,10,25,985,4,23,4.25,0,8,夏台风C,8,8,4.25,2.0
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-11 14:00:00,153.9,20.5,13,9,23,988,4,22,4.25,0,8,夏台风D,14,8,4.25,2.25
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-11 20:00:00,154.7,21.8,313,10,25,985,4,27,4.25,0,8,夏台风C,20,8,4.25,2.5
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-12 02:00:00,155.4,23.6,313,10,25,985,4,23,4.25,0,8,夏台风C,2,8,4.25,2.75
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-12 08:00:00,155.6,25.4,13,8,20,990,4,20,4.25,0,8,夏台风D,8,8,4.25,3.0
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-12 14:00:00,155.6,26.3,13,8,20,990,4,20,4.25,0,8,夏台风D,14,8,4.25,3.25
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-12 20:00:00,155.4,27.6,13,8,20,992,434,23,4.25,0,8,夏台风D,20,8,4.25,3.5
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-13 02:00:00,154.9,28.8,13,8,20,992,434,23,4.25,0,8,夏台风D,2,8,4.25,3.75
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-13 08:00:00,155.1,29.8,13,8,20,992,434,27,4.25,0,8,夏台风D,8,8,4.25,4.0
2016-08-09 08:00:00,2016-08-13 14:00:00,2016-08-13 14:00:00,154.2,31.7,13,8,20,992,34,33,4.25,0,8,夏台风D,14,8,4.25,4.25
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-14 02:00:00,141.7,19.8,13,8,18,998,414,22,3.625,0,8,夏台风D,2,8,3.625,0.0
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-14 08:00:00,142.9,20.9,13,8,18,998,414,21,3.625,0,8,夏台风D,8,8,3.625,0.25
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-14 14:00:00,143.9,22.8,13,8,20,995,4,22,3.625,0,8,夏台风D,14,8,3.625,0.5
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-14 20:00:00,144.3,24.7,13,8,20,995,4,20,3.625,0,8,夏台风D,20,8,3.625,0.75
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-15 02:00:00,144.7,26.0,13,9,23,988,4,20,3.625,0,8,夏台风D,2,8,3.625,1.0
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-15 08:00:00,144.7,26.7,13,9,23,988,434,20,3.625,0,8,夏台风D,8,8,3.625,1.25
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-15 14:00:00,144.2,27.9,13,9,23,988,434,20,3.625,0,8,夏台风D,14,8,3.625,1.5
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-15 20:00:00,143.9,29.1,13,9,23,988,434,23,3.625,0,8,夏台风D,20,8,3.625,1.75
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-16 08:00:00,142.8,31.7,13,8,20,990,434,24,3.625,0,8,夏台风D,8,8,3.625,2.25
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-16 14:00:00,141.5,33.1,13,8,20,990,4,28,3.625,0,8,夏台风D,14,8,3.625,2.5
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-16 20:00:00,141.1,34.3,13,8,20,990,4,45,3.625,0,8,夏台风D,20,8,3.625,2.75
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-17 02:00:00,141.4,35.7,13,8,20,990,4,50,3.625,0,8,夏台风D,2,8,3.625,3.0
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-17 08:00:00,141.6,37.7,13,8,20,990,4,65,3.625,0,8,夏台风D,8,8,3.625,3.25
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-17 14:00:00,142.5,40.5,13,8,20,990,4,70,3.625,0,8,夏台风D,14,8,3.625,3.5
2016-08-14 02:00:00,2016-08-17 17:00:00,2016-08-17 17:00:00,143.4,42.6,13,8,20,990,414,0,3.625,0,8,夏台风D,17,8,3.625,3.625
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 05:00:00,112.2,21.0,13,8,18,985,3,16,1.75,0,8,夏台风D,5,8,1.75,0.0
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 06:00:00,112.1,21.1,13,8,18,985,3,16,1.75,0,8,夏台风D,6,8,1.75,0.041666666666666664
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 07:00:00,112.0,21.1,13,8,18,985,3,16,1.75,0,8,夏台风D,7,8,1.75,0.08333333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 08:00:00,112.0,21.1,13,8,18,985,3,15,1.75,0,8,夏台风D,8,8,1.75,0.125
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 09:00:00,111.8,21.0,13,8,18,985,3,17,1.75,0,8,夏台风D,9,8,1.75,0.16666666666666666
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 10:00:00,111.6,21.0,13,8,18,985,3,16,1.75,0,8,夏台风D,10,8,1.75,0.20833333333333334
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 11:00:00,111.4,21.0,13,8,20,982,3,18,1.75,0,8,夏台风D,11,8,1.75,0.25
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 12:00:00,111.1,21.1,13,8,20,982,3,18,1.75,0,8,夏台风D,12,8,1.75,0.2916666666666667
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 13:00:00,110.9,21.1,13,8,20,982,3,16,1.75,0,8,夏台风D,13,8,1.75,0.3333333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 14:00:00,110.8,20.9,13,8,20,982,3,19,1.75,0,8,夏台风D,14,8,1.75,0.375
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 15:00:00,110.7,20.7,13,8,20,982,3,18,1.75,0,8,夏台风D,15,8,1.75,0.4166666666666667
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 16:00:00,110.2,20.6,13,8,20,982,3,23,1.75,44,8,夏台风D,16,8,1.75,0.4583333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 17:00:00,110.0,20.5,13,8,20,982,3,20,1.75,44,8,夏台风D,17,8,1.75,0.5
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 18:00:00,109.8,20.4,13,8,20,982,3,21,1.75,0,8,夏台风D,18,8,1.75,0.5416666666666666
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 19:00:00,109.8,20.4,13,8,20,982,3,20,1.75,0,8,夏台风D,19,8,1.75,0.5833333333333334
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 20:00:00,109.6,20.4,13,9,23,980,3,20,1.75,0,8,夏台风D,20,8,1.75,0.625
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 21:00:00,109.4,20.4,13,9,23,980,3,20,1.75,0,8,夏台风D,21,8,1.75,0.6666666666666666
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 22:00:00,109.3,20.5,13,9,23,980,3,19,1.75,0,8,夏台风D,22,8,1.75,0.7083333333333334
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-18 23:00:00,109.1,20.5,13,9,23,980,3,21,1.75,0,8,夏台风D,23,8,1.75,0.75
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 00:00:00,108.9,20.5,13,9,23,980,3,21,1.75,0,8,夏台风D,0,8,1.75,0.7916666666666666
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 01:00:00,108.7,20.5,13,9,23,980,3,20,1.75,0,8,夏台风D,1,8,1.75,0.8333333333333334
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 02:00:00,108.6,20.5,313,10,25,978,3,25,1.75,0,8,夏台风C,2,8,1.75,0.875
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 03:00:00,108.5,20.5,313,10,25,978,3,25,1.75,0,8,夏台风C,3,8,1.75,0.9166666666666666
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 04:00:00,108.4,20.5,313,10,25,978,3,25,1.75,0,8,夏台风C,4,8,1.75,0.9583333333333334
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 05:00:00,108.2,20.5,313,10,25,978,3,20,1.75,0,8,夏台风C,5,8,1.75,1.0
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 06:00:00,108.0,20.5,313,10,25,978,3,20,1.75,0,8,夏台风C,6,8,1.75,1.0416666666666667
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 07:00:00,107.8,20.5,313,10,25,978,3,20,1.75,0,8,夏台风C,7,8,1.75,1.0833333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 08:00:00,107.6,20.5,313,10,25,978,3,25,1.75,0,8,夏台风C,8,8,1.75,1.125
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 09:00:00,107.4,20.5,313,10,25,978,3,25,1.75,0,8,夏台风C,9,8,1.75,1.1666666666666667
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 10:00:00,107.3,20.5,313,10,25,978,3,16,1.75,0,8,夏台风C,10,8,1.75,1.2083333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 11:00:00,107.2,20.6,313,10,25,978,334,15,1.75,0,8,夏台风C,11,8,1.75,1.25
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 12:00:00,107.2,20.6,313,10,25,978,334,11,1.75,0,8,夏台风C,12,8,1.75,1.2916666666666667
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 13:00:00,107.0,20.6,313,10,25,978,3,13,1.75,0,8,夏台风C,13,8,1.75,1.3333333333333333
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 14:00:00,106.7,20.7,313,10,25,978,3,16,1.75,0,8,夏台风C,14,8,1.75,1.375
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 17:00:00,106.0,20.7,13,9,23,985,3,20,1.75,0,8,夏台风D,17,8,1.75,1.5
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 20:00:00,105.0,20.9,13,8,20,988,3,30,1.75,0,8,夏台风D,20,8,1.75,1.625
2016-08-18 05:00:00,2016-08-19 23:00:00,2016-08-19 23:00:00,104.0,21.0,13,8,18,992,3,35,1.75,0,8,夏台风D,23,8,1.75,1.75
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-19 20:00:00,140.9,18.6,13,8,18,998,4,25,3.5,0,8,夏台风D,20,8,3.5,0.25
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-20 02:00:00,140.7,19.6,13,8,18,998,4,30,3.5,0,8,夏台风D,2,8,3.5,0.5
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-20 08:00:00,140.8,20.1,13,8,20,995,4,32,3.5,0,8,夏台风D,8,8,3.5,0.75
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-20 14:00:00,141.0,21.9,13,9,23,990,4,35,3.5,0,8,夏台风D,14,8,3.5,1.0
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-20 20:00:00,141.3,24.4,13,9,23,990,4,35,3.5,0,8,夏台风D,20,8,3.5,1.25
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-21 02:00:00,140.8,26.2,13,9,23,990,434,32,3.5,0,8,夏台风D,2,8,3.5,1.5
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-21 08:00:00,140.6,28.0,313,10,25,985,434,30,3.5,0,8,夏台风C,8,8,3.5,1.75
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-21 14:00:00,139.9,29.8,313,10,25,985,4,26,3.5,0,8,夏台风C,14,8,3.5,2.0
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-21 20:00:00,140.1,31.8,313,10,28,982,4,25,3.5,0,8,夏台风C,20,8,3.5,2.25
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-22 02:00:00,139.2,33.2,313,11,30,980,414,25,3.5,0,8,夏台风C,2,8,3.5,2.5
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-22 08:00:00,139.4,34.3,313,11,30,980,414,40,3.5,0,8,夏台风C,8,8,3.5,2.75
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-22 14:00:00,140.0,35.9,313,11,30,980,414,50,3.5,0,8,夏台风C,14,8,3.5,3.0
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-22 20:00:00,140.6,37.2,313,10,25,985,414,60,3.5,0,8,夏台风C,20,8,3.5,3.25
2016-08-19 14:00:00,2016-08-23 02:00:00,2016-08-23 02:00:00,141.6,40.2,313,10,25,985,414,57,3.5,0,8,夏台风C,2,8,3.5,3.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-20 02:00:00,139.8,32.4,13,8,18,998,332,18,11.75,0,8,夏台风D,2,8,11.75,0.25
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-20 08:00:00,138.6,31.4,13,8,18,998,332,17,11.75,0,8,夏台风D,8,8,11.75,0.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-20 14:00:00,137.5,31.1,13,8,18,995,332,17,11.75,0,8,夏台风D,14,8,11.75,0.75
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-20 20:00:00,136.6,30.8,13,8,18,995,332,14,11.75,0,8,夏台风D,20,8,11.75,1.0
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-21 02:00:00,135.7,30.4,13,8,18,995,332,11,11.75,0,8,夏台风D,2,8,11.75,1.25
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-21 08:00:00,134.6,30.0,13,8,18,995,332,5,11.75,0,8,夏台风D,8,8,11.75,1.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-21 14:00:00,133.6,29.5,13,8,18,995,2,2,11.75,0,8,夏台风D,14,8,11.75,1.75
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-21 20:00:00,133.5,29.3,13,8,20,990,12,2,11.75,0,8,夏台风D,20,8,11.75,2.0
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-22 02:00:00,133.3,29.1,13,8,20,990,112,3,11.75,0,8,夏台风D,2,8,11.75,2.25
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-22 08:00:00,133.3,28.8,13,9,23,988,12,3,11.75,0,8,夏台风D,8,8,11.75,2.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-22 14:00:00,133.5,28.8,13,9,23,988,2,5,11.75,0,8,夏台风D,14,8,11.75,2.75
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-22 20:00:00,134.1,28.6,313,10,28,982,2,5,11.75,0,8,夏台风C,20,8,11.75,3.0
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-23 02:00:00,134.3,28.2,313,10,28,982,232,10,11.75,0,8,夏台风C,2,8,11.75,3.25
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-23 08:00:00,134.5,27.9,313,11,30,980,232,10,11.75,0,8,夏台风C,8,8,11.75,3.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-23 14:00:00,134.4,27.5,313,11,30,980,232,10,11.75,0,8,夏台风C,14,8,11.75,3.75
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-23 20:00:00,134.1,27.0,313,11,30,980,232,10,11.75,0,8,夏台风C,20,8,11.75,4.0
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-24 02:00:00,133.6,26.3,313,11,30,980,332,7,11.75,0,8,夏台风C,2,8,11.75,4.25
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-24 08:00:00,132.8,25.4,14,12,35,970,332,7,11.75,0,8,夏台风A,8,8,11.75,4.5
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-24 14:00:00,132.3,24.9,314,14,42,955,332,5,11.75,0,8,夏台风B,14,8,11.75,4.75
2016-08-19 20:00:00,2016-08-31 14:00:00,2016-08-24 20:00:00,131.8,24.5,314,14,42,955,332,5,11.75,0,8,夏台风B,20,8,11.75,5.0
